Year,Month,ACAD,ARCH,BADL,BIBE,BISC,BLCA,BRCA,CANY,CARE,CAVE,CHIS,CONG,CRLA,CUVA,DENA,DEVA,DRTO,EVER,GAAR,GLAC,GLBA,GRBA,GRCA,GRSA,GRSM,GRTE,GUMO,HALE,HAVO,HOSP,INDU,ISRO,JEFF,JOTR,KATM,KEFJ,KICA,KOVA,LACL,LAVO,MACA,MEVE,MORA,NERI,NOCA,NPSA,OLYM,PEFO,PINN,REDW,ROMO,SAGU,SEQU,SHEN,THRO,VIIS,VOYA,WHSA,WICA,WRST,YELL,YOSE,ZION
1989,MAY,579272,75599,89411,18780,55213,23921,90813,41633,69315,79294,12249,3210,20595,74578,18541,48178,2512,39312,20,71760,6490,7694,409344,34772,812193,104335,17799,100488,86994,119082,166234,812,287917,79530,3354,5026,111393,250,580,25749,123912,57557,83030,44631,30227,0,229426,73445,26102,56041,92436,51365,117890,180081,36527,60219,20470,53536,46657,1205,216163,377940,235179
1989,JUN,704488,80321,229324,21350,42573,47280,122639,25516,67716,113245,11313,2417,47894,114384,79332,47343,1894,44556,88,300384,32686,11717,543782,46414,1195096,245532,13240,122355,87285,165568,248515,3940,353313,48443,7862,15633,126739,300,2600,62309,205212,111661,183035,64543,61554,0,310733,134087,16851,91340,370174,36262,138160,199961,87021,51624,36435,59808,94905,1557,467193,413068,300330
1989,JUL,999535,78010,305833,22965,60472,68558,150229,25712,67597,147887,19689,1767,102207,113310,213085,44652,1842,49266,332,586500,41935,16086,542509,56665,1339906,343740,11880,192966,108031,167674,298759,9906,497257,37495,8003,25446,176264,335,2613,94132,296418,128270,255468,78310,113194,0,432063,141841,18344,124402,590130,39903,177925,275850,120566,55531,40595,63142,140205,7127,696587,511957,304532
1989,AUG,1045060,88731,284663,12777,41571,67297,155522,26889,75299,108612,17787,1500,114211,89092,151263,56322,2086,51713,246,499464,43822,12436,536221,51626,1230564,323277,17109,148736,132519,155928,259932,9764,435233,50503,8209,18898,178942,265,2585,97916,260555,134791,324200,62064,97554,0,597155,125754,17694,110454,600617,35391,181660,255576,111204,47709,43122,57827,134629,9449,608248,524395,321244
1989,SEP,666669,69361,140774,16539,45275,35430,97854,33702,72531,62534,16051,1232,72529,101603,74812,44893,1048,38515,60,236284,23027,8510,440897,28726,809478,174321,12705,128549,89609,115774,172841,1854,200868,79518,5086,5253,133315,155,2802,67265,155002,70471,170803,39124,47510,0,406468,73307,15735,75835,358910,40106,124199,199822,47975,19655,24970,41244,64366,9397,403579,390364,248105
1989,OCT,610334,37592,60704,24827,39463,16264,75039,30992,45763,49389,12604,1745,30255,156750,4743,58599,1193,51415,4,54142,1927,4134,345439,12213,1076715,54476,23035,117524,74351,131023,160002,198,150722,78353,845,1065,89122,25,1364,28809,138077,37899,87946,34307,21624,0,164134,61237,12654,40281,183199,44738,73557,382677,20252,15315,10372,40348,16044,2595,123454,264670,163695
1989,NOV,302857,15113,23860,28475,36633,5550,18939,10670,17246,33012,10953,1988,7731,72157,94,58485,1234,69340,3,13320,28,1302,225092,5977,418785,22184,12963,112941,86720,83831,69385,42,138697,98600,924,2369,47775,20,570,9777,85527,10457,43525,15068,6544,0,88392,34389,15061,26493,54061,57426,45946,89449,9516,34522,2726,30395,11556,133,6791,163939,86055
1989,DEC,50124,7770,16384,21466,46485,3315,11401,4241,8396,28183,8769,740,7080,63612,97,50004,827,86153,1,7340,27,714,145519,2462,190171,11090,6930,71821,75774,42830,51504,70,56329,81230,1149,118,33065,25,494,8862,39397,6272,39585,6280,2224,0,60444,22816,12877,23970,28838,57490,32254,28145,1640,38215,7205,23542,8338,143,19876,114693,41317
1988,JAN,43462,4145,13580,7488,44482,2018,4817,686,3363,23401,14484,1144,4900,126807,100,53959,621,133552,0,6306,96,224,96995,1661,170684,9943,3506,86879,86014,39799,61882,12,54154,59997,364,95,26047,100,439,25002,65985,3753,43210,9882,2768,0,101552,17122,12413,19049,58824,72575,28557,32624,976,90620,12059,21387,10989,107,25706,94583,38333
1988,FEB,30060,6674,15719,11925,41064,2980,7277,1785,8721,27399,10178,1501,7185,151795,130,71835,1028,164724,9,8433,68,788,133142,4191,175550,10894,5776,88159,76640,59037,67916,35,56594,79089,572,76,34333,100,420,23577,57006,5577,34222,10605,2850,0,124842,29548,21760,25912,52367,70296,33204,29494,1536,97762,13305,30617,11198,107,35936,109552,46684
1988,MAR,54253,31382,20982,35212,41007,8764,17112,11429,24483,55585,12457,2598,10469,90987,259,76656,1547,155497,20,10256,76,1926,273551,8949,309014,13991,19237,118779,74370,89499,89714,259,135373,158537,2049,134,42725,170,504,13647,115062,14533,32760,19918,3039,0,154958,49340,30493,32572,56677,69634,46932,65011,3122,95987,8371,63438,13580,161,18470,153436,65640
1988,APR,223653,45863,35432,36714,55793,7095,42493,25386,36511,53018,11288,4250,11793,73994,906,84515,2519,120486,12,25452,104,5047,240519,12936,504296,20433,15033,98683,79722,105461,139687,300,153873,144272,1434,210,48728,250,451,10059,105165,26583,39891,32678,9816,0,182113,51579,27476,40070,57933,78933,61744,126421,10509,85120,1847,64654,16043,1139,22999,190484,129748
1988,MAY,448299,68712,97143,23661,45276,22879,86275,38049,68157,74685,13900,3659,25464,103255,56162,40851,2209,61844,33,79954,6342,7904,387946,27701,664326,89014,19835,111509,76530,115945,240207,776,223331,96523,2808,1946,101128,275,582,24894,142990,79298,73834,44289,23537,0,183294,74473,31458,56461,91676,59003,113130,190831,32945,63766,24069,60267,51778,1126,175285,362008,208323
1988,JUN,582015,79183,212076,22719,46593,45769,124453,23001,61613,109480,10947,1872,49482,138027,181452,57100,1426,46557,84,290208,35811,12192,523647,42228,1245652,268452,18095,106235,85250,165926,276841,4491,353664,48587,8324,11348,127729,350,4163,69321,252776,128602,144888,65541,67705,0,299614,197962,16475,83479,399197,36330,135794,185082,74553,57905,44482,54394,104162,1455,442400,404321,308566
1988,JUL,799802,77160,281371,17217,63924,61080,160175,20863,70362,152161,19317,1900,98871,131476,183647,40199,1949,48432,547,583916,39541,15921,557670,59888,1669578,320432,20401,144168,99982,158603,335816,8711,506521,35818,12412,21010,179137,400,3306,100712,298364,172929,270247,66166,175386,0,518718,140450,16774,130356,568028,41708,181437,264339,113439,66553,42752,72232,142919,6661,636295,477167,305583
1988,AUG,909762,80219,209496,15373,38451,61159,149395,27457,61266,120137,21977,1238,114791,77120,107346,64299,2039,53154,505,508564,42808,14061,550873,57361,1470611,292705,16969,123939,108333,123070,271779,9471,450277,43225,9133,16351,179637,450,3249,106135,253809,164245,293903,50835,177543,0,677665,120887,15414,117022,617184,70971,180107,263625,103574,56028,39372,55789,124301,8831,440130,502674,314482
1988,SEP,601530,75694,126459,15799,39186,33656,99595,31414,71125,65076,19041,1510,73017,89994,36561,45618,813,41846,42,204186,23535,8760,462806,32931,986914,125016,15186,121524,85976,98446,158446,2248,206395,56694,5402,6747,117842,135,3777,58432,147642,108421,133308,33066,85850,0,370511,63370,9968,81795,371318,42978,121807,218231,46566,38282,20071,38802,60030,8782,176833,385509,262166
1988,OCT,455637,34808,54669,17243,38337,16087,73800,23165,45638,49674,13984,2389,37368,130415,25692,56316,679,49613,6,75624,190,5205,328960,17500,969400,54972,20049,125375,71449,102192,116048,203,126751,73637,1503,588,85651,20,1005,34823,134400,52549,101743,38832,44324,0,168435,61249,9834,45673,178657,37296,66396,420713,19343,54676,8697,40637,19553,2425,170504,292886,157715
1988,NOV,303503,11253,27792,22089,32960,5182,17300,6006,14319,29304,11321,2786,5670,43000,88,62152,981,60979,0,18150,114,1134,196874,5650,389468,17453,15623,105882,78639,65545,68861,23,132260,86460,626,412,41690,10,420,16446,84393,10617,48670,16840,9475,0,106720,29567,10274,21375,55402,45399,37818,91086,5425,62359,2889,28879,13082,124,18510,144254,71847
1988,DEC,50307,5362,15321,14155,43963,2404,8656,2859,3998,26215,9698,1410,4420,72847,88,38767,1126,89504,0,6684,71,397,106903,3290,215288,9386,9200,83551,60102,62249,58179,64,78265,72407,1083,100,23048,15,547,12580,78018,5076,38942,11070,3674,0,70700,21484,9755,23371,36948,50274,24203,49698,1539,69626,5821,25089,10381,128,19045,99807,39245
1987,JAN,35579,6015,14852,15723,50378,2959,5204,1671,4590,26258,13326,1056,5625,117543,88,52157,836,100672,14,6541,64,285,94561,3463,260147,11612,6957,104251,76234,48055,38587,25,46643,58644,358,156,34834,0,392,22367,57591,4386,39828,5448,3318,0,126555,25006,12161,19901,77184,75648,34064,26762,720,84592,14472,27417,10709,100,27238,94639,35783
1987,FEB,35766,6957,15034,19487,49714,2573,5295,1744,7157,27395,9744,907,4956,113758,88,58965,1158,107662,16,7118,79,452,110009,3143,227936,11088,7156,88059,69090,52820,54960,60,57686,59757,619,133,33469,0,399,22453,64467,4441,31182,5753,5142,0,104308,28564,16507,22619,52922,80256,32340,29916,713,80524,17938,30748,9654,100,32559,98799,37091
1987,MAR,56924,22167,16654,30745,54307,8752,11955,8496,13319,58994,8095,2383,8472,73525,512,62628,1362,114552,19,8354,64,859,188661,7352,414925,12310,15742,98194,88472,65305,78211,308,124320,118457,2023,217,32689,0,819,18059,104514,9726,33040,21173,4502,0,113714,37575,21086,29500,54316,90033,32928,64499,5767,86384,7245,59245,10682,150,12310,109617,57095
1987,APR,292358,43965,33749,31975,58247,7035,35129,22463,43348,56089,9472,3022,12171,72053,935,82702,1907,84997,21,29332,113,3399,294786,8795,569557,21241,15053,82539,59680,94191,109427,266,145255,142020,1434,454,59692,0,522,17094,129291,23938,42578,32445,7069,0,180803,49829,29731,33984,59363,78388,74103,96103,13479,88007,2192,61225,14338,1084,31938,192048,117924
1987,MAY,444265,63510,90443,27676,55346,22763,87877,31506,69238,71014,19363,2621,32610,89584,48133,52395,2346,62830,46,88708,3852,7919,352013,18036,868493,74134,18337,97862,65328,106601,151775,1419,214715,131060,2710,3471,116526,0,670,33162,146033,75867,106340,47944,36515,0,219503,77240,24655,56127,136049,59836,132960,187671,31685,64685,22387,63754,48523,1052,185705,373894,203914
1987,JUN,523486,69019,205798,21198,59204,48986,116797,18661,50320,114263,12986,1422,58531,123090,122168,42684,1393,38834,133,282364,33184,9392,457635,44274,1316697,230020,17967,112891,84625,125242,252000,5197,349130,26767,5717,11499,149943,10,2231,58357,196314,125223,146991,62639,80953,0,287201,128827,18404,75396,365757,40471,151253,178897,77864,49816,36950,59445,97612,1360,447465,419479,267237
1987,JUL,751309,71987,282231,13397,63423,65920,141384,20556,64005,146751,17344,1217,118691,132636,180357,41259,3001,34629,296,501229,30947,11793,485310,53673,1627542,398516,15670,169025,105611,138104,248556,10702,431950,29319,9737,21086,184338,80,3062,89569,302438,165166,230582,82947,153521,0,446566,139808,18456,112990,546231,36923,204346,241363,115896,63649,36590,69976,136272,6225,685128,487915,296526
1987,AUG,786970,80492,294355,11640,70386,70313,143636,22827,65168,124896,24419,1026,109133,80332,151548,53563,1555,37656,444,436118,35563,13465,525178,47743,1512732,381568,14076,145198,105883,134494,236969,10861,465240,31199,7979,19044,198763,80,3606,102701,217902,156573,261183,69456,215580,0,575671,119079,18350,112178,621584,44140,211905,264940,111272,61436,31564,68591,130029,8411,626537,526850,300993
1987,SEP,562309,60969,127609,10020,50528,33799,91174,21827,52959,58218,19533,1093,58554,87986,66853,48771,1011,27660,40,200384,26589,9032,425004,17056,990046,220715,11521,116892,107156,104152,173321,2571,179541,39614,5353,3458,119573,40,2784,54022,144598,101517,188455,41017,92353,0,391105,52143,10659,69296,359746,37577,125518,150462,45217,35469,18194,40551,62346,8207,361842,328866,231095
1987,OCT,444810,28961,52398,17159,33514,15420,59671,16530,42531,42774,15094,2088,32364,97549,4155,53411,453,34663,18,67647,387,5105,299263,14033,1576500,60499,16904,125045,79580,115411,102333,191,163513,46867,608,650,79283,10,1001,27398,147219,45013,111677,40600,39321,0,171818,60106,11716,32894,171484,46910,67273,411659,16463,40892,8285,37742,18499,2266,122637,281719,131044
1987,NOV,299699,9904,24631,18394,23074,4403,13308,4930,10794,30361,13844,2327,11493,71514,88,66671,750,56210,11,25070,46,1379,168321,5341,568460,19071,11026,104298,88324,64261,78547,31,113015,72964,591,242,41637,0,415,12933,76845,12266,69428,16594,8893,0,119813,25695,13934,22205,50425,51078,43759,81548,4318,54108,3095,30606,14180,116,19842,146909,61714
1987,DEC,54679,4970,16644,10507,39847,2516,6912,1173,5379,24287,11387,1150,7950,53835,88,50139,543,87128,2,7872,38,452,112289,3028,276806,10017,5935,89646,76075,52606,51552,129,73686,73417,1083,18,30425,10,517,14316,49128,4450,30743,10775,4439,0,85793,14210,9046,23807,36803,48673,28940,33907,1452,75792,2815,18313,10876,120,19993,91540,37203
1986,JAN,28369,7070,13173,11279,42296,2951,4009,1695,5227,25961,15061,764,4525,137888,134,59357,919,93007,9,5442,42,279,75573,2322,206496,9625,6203,88925,83840,47749,90441,22,45923,56857,358,97,35798,100,311,21531,62196,7497,26966,5348,1056,0,123153,26834,11272,24862,74949,64910,31886,32930,772,81438,9970,31078,8493,98,24708,92835,35763
1986,FEB,33055,6762,12457,13792,52899,2798,4523,1481,8993,23188,7302,1277,4897,128684,162,58932,994,112967,22,3725,22,391,94361,1748,200270,9028,6467,89561,83275,52584,54560,116,43865,58738,554,112,19316,140,240,19152,42939,4799,23613,3460,2680,0,92602,22013,10872,16154,38588,53494,21898,20997,573,81878,11104,32953,8517,106,29684,74133,35919
1986,MAR,47390,33700,18332,30013,29313,7969,13303,15928,28306,62607,9925,2519,9137,65974,553,61535,1599,120713,67,10192,103,2070,201642,4538,456909,14040,17514,98822,65950,104988,101177,337,136040,115476,972,201,28565,100,392,21528,108708,16430,31534,21423,3748,0,131928,47309,23814,21793,58001,70949,37530,79527,3346,93452,6616,112288,13207,888,20165,114441,80728
1986,APR,257926,36042,28062,32280,56388,6851,25824,20889,26234,47235,11514,1889,9172,80547,1951,58116,1958,98993,103,26049,101,2187,215037,4066,648885,11553,15819,114062,76025,94970,155610,297,134214,161816,1221,231,50360,100,138,11637,118365,20449,32756,28745,8202,0,170315,47022,25878,27015,67259,48213,58270,120365,3700,75417,1860,65302,10768,986,21681,152019,92993
1986,MAY,411604,53931,81991,18883,55633,25733,64445,29791,47602,68126,12594,1296,23397,92016,18729,38487,1841,51024,30,90992,4482,4471,318732,28136,825357,64026,15893,102182,72109,123186,170099,863,233937,71516,1754,2886,96620,10,397,19632,159901,66006,78522,44254,27351,0,203960,74392,23638,50763,111710,44948,110011,189740,31355,61309,19591,70668,39962,957,147767,291811,246440
1986,JUN,486835,62158,168772,17504,48757,44490,95120,23599,46390,107403,14210,965,52737,92614,105083,36118,2143,25271,116,270600,30368,6487,407145,40846,1283519,229917,16432,110812,76559,135513,223525,3892,351202,26243,4839,9356,131429,100,2229,48147,212375,111035,151664,61669,89773,0,330981,124003,15225,62553,303208,29284,144532,190786,76456,57441,21607,69637,87748,1144,427968,362173,252715
1986,JUL,717864,63528,262462,13629,62417,69915,121833,18190,60575,140615,21062,647,106210,141857,159012,38332,1477,25510,816,465816,36821,9327,456542,50989,1761918,374139,18296,101595,93072,143168,276617,9266,466500,32586,5169,16560,190991,150,3411,95167,262542,154908,250629,73848,154966,0,466100,135637,13615,109995,547751,39198,188908,262840,115276,68508,35088,80100,109346,5188,663205,439823,261818
1986,AUG,809273,68397,249847,11578,65565,71906,119427,18357,65104,125782,24173,825,113196,71387,175203,50199,1288,31136,1490,459919,41425,8804,437652,40123,1400438,361709,15636,152720,86888,143785,260488,9583,460165,29997,3952,17664,191749,300,1990,99230,252381,147714,358361,64605,231076,0,687083,120645,17399,108897,643670,50479,198976,279679,113280,54903,37872,73622,125342,7314,614295,522908,269267
1986,SEP,488247,49456,115800,11085,48055,32741,68839,19818,46209,48459,16955,805,45840,62263,66564,47288,714,25685,107,148825,21879,3318,312678,28545,920431,162631,11091,120777,58099,118848,152068,1373,131969,38283,18381,5715,105393,40,3111,57820,139436,81426,153204,28133,100952,0,377122,58621,14875,59996,338915,41458,112033,188774,34005,26493,15100,36339,43950,7599,295089,340843,194138
1986,OCT,407396,23414,41512,12262,44956,15413,42120,12314,34243,43806,17818,1658,17742,79965,2182,47609,805,32164,19,71771,1489,1806,247244,11885,1285355,46002,18523,116271,63777,100798,102848,150,134084,47821,2730,466,84278,10,595,22512,119931,33974,104187,34258,51834,0,191287,56891,14782,42618,126243,53286,68188,341440,9507,42663,7488,34756,17181,2060,94106,245733,110052
1986,NOV,204770,8425,17110,14338,38358,3801,10795,7944,9421,31980,13439,2800,9150,39480,88,51550,974,52037,12,18347,78,853,151811,4788,560364,13994,14082,99684,65314,57618,73333,62,103631,74139,591,791,49705,10,279,11529,99526,7980,53703,16278,8918,0,79800,25955,17060,23503,45674,57184,46739,95804,1320,55632,1348,34670,7372,105,6414,151081,50783
1986,DEC,36325,6561,16112,13979,33376,4549,7780,2981,5438,27390,8860,1063,6786,49473,88,39145,667,70565,10,7473,67,366,117370,3463,286364,9658,7357,85808,73115,51963,15817,161,69617,69752,1142,217,44581,25,518,11838,68373,6670,33318,12058,2500,0,85703,21935,9806,19700,52266,60248,37556,41103,963,67324,4493,25466,11448,112,18674,88917,39887
1985,JAN,31360,4727,13252,11530,29720,2948,3327,1162,3990,18680,12865,531,5717,167254,169,43313,857,87719,48,4720,20,236,54330,2449,173985,8656,4472,90026,67584,38205,39403,0,34354,52843,689,195,25841,50,311,31239,41633,5346,29863,1135,1152,0,81068,17817,10851,15530,68416,86287,28235,17864,1137,72406,9204,17635,8921,93,20919,84266,23339
1985,FEB,23261,4944,18072,12586,38576,2569,3649,1454,3999,20097,9540,740,4921,132671,161,73195,1001,110139,8,5587,34,283,66986,2452,198370,8868,5650,69576,76428,38318,47997,0,37763,68129,618,225,23540,50,240,23366,51759,4628,27279,1650,2036,0,78644,18651,17587,15767,47012,86936,25850,30458,1217,78075,7399,37307,8684,101,30590,86738,30716
1985,MAR,46315,18033,16644,27573,45180,3843,8798,7028,11190,50961,10967,1888,5426,40798,346,79999,1701,109046,21,12084,92,656,143335,4957,421954,10414,14628,89325,68810,87936,82956,0,95488,93818,3522,482,27226,115,392,16207,88062,10218,34371,5579,2999,0,115226,45724,18180,18695,55707,84924,32486,73541,3940,79548,5644,41103,9182,822,9611,101035,54763
1985,APR,261410,36032,33185,28268,31041,7136,25353,18629,30541,50659,10239,1795,8722,76752,661,66615,1515,76131,74,36976,55,2769,217613,6622,598858,13325,14117,112942,81382,105455,205326,102,158653,127574,1836,376,41122,100,375,11749,133719,20971,32428,11211,10425,0,148180,44025,28351,25662,58854,66091,51586,127050,4273,71932,1670,61477,14222,957,21994,158974,95748
1985,MAY,341775,50174,77782,16351,27010,22253,59282,23130,50178,66219,11897,1404,18987,68569,10993,45738,1704,41505,11,91914,1346,3898,295024,19887,631697,51266,15743,87405,59264,115707,252268,678,222382,54474,1015,3032,85512,50,258,26384,140294,65931,66944,28948,32578,0,166141,72454,23477,46280,117475,64355,93728,184626,35961,54529,15936,47121,38527,870,159597,314386,201599
1985,JUN,432926,56588,188172,15597,51590,42334,82297,12346,50074,111423,12164,844,59522,85848,94794,39234,1131,34807,213,296523,28551,6406,391629,35610,1215802,238661,17000,95240,64642,134557,272462,2786,290404,19899,3547,6074,110626,75,1281,52068,206132,117501,157620,40301,99272,0,305707,133453,14948,62831,327505,38620,127956,230790,73947,45039,41520,46055,78298,1021,401168,375841,229265
1985,JUL,725951,54484,199978,10093,45832,64474,97845,9035,49074,143206,19922,836,101868,101033,144598,27205,1199,26379,351,487859,39597,8359,411347,42247,1610633,386954,17922,125150,83543,147821,275402,5756,449538,19499,4926,12491,165174,300,2453,86796,250764,155297,257489,49764,169961,0,488081,138319,14951,95325,501624,27187,167641,267876,101254,53570,47252,56402,129046,4716,648994,447936,253508
1985,AUG,816294,61538,222573,11927,62631,64108,98552,10857,51836,116965,24101,688,117853,70038,126482,31244,1294,28732,525,423209,35041,7943,366036,40033,1391083,368768,15964,133429,50864,143238,204361,6050,384773,21686,3122,8167,175699,300,3191,89822,238619,139039,281433,46897,165990,0,548834,113698,15874,96878,585115,28149,179823,247359,96851,46716,34224,54641,118278,5921,572352,498319,253802
1985,SEP,451026,44554,104192,11109,28401,32252,74530,14728,35985,51486,20473,779,40942,72240,55241,30652,505,24205,64,142337,25864,3333,304431,19068,996027,186167,9859,100346,80569,97992,187358,1145,155722,29622,3616,3904,103557,200,3089,56650,131645,82706,148924,36193,107136,0,303874,56624,14441,50367,304574,33299,116068,245301,35952,29010,14157,34248,38993,6608,261850,344277,182744
1985,OCT,373037,21037,50506,14360,32555,16609,35749,11673,24476,40806,10875,926,14712,85060,1854,48736,796,30487,2,61381,227,1754,240488,5478,1340475,40346,14718,94684,64584,101972,133354,131,138178,46923,893,529,56256,10,595,22984,90999,36328,75254,33466,33420,0,156426,52106,14001,32962,87250,38822,56798,381497,16229,38882,3773,35323,16178,1873,72944,230095,100050
1985,NOV,206970,6217,13811,15559,34975,3788,7227,4774,6050,33090,10838,1171,6186,28020,788,49831,741,52152,10,36941,65,456,114023,1969,503174,10379,11703,95298,66745,53840,50176,10,106839,55472,734,108,25827,30,237,7236,68160,11246,31111,4931,2664,0,68497,23386,11513,22497,52986,38763,29111,90212,4980,53488,1169,28029,8792,91,6726,105532,44125
1985,DEC,35245,5136,12075,13092,33410,3698,4173,1856,3110,28890,10251,730,5748,76575,458,40917,769,76344,54,3480,51,250,106287,1941,237232,10679,5982,101230,52237,47723,49263,117,66222,51233,624,175,34076,25,279,26996,66153,7060,22924,2946,1601,0,71467,20402,7404,22997,42336,43278,30186,36511,1411,76203,2036,27413,8464,98,19414,84553,33613
1984,JAN,24273,4021,13148,9320,24320,3215,3465,858,3978,19331,11177,0,6466,153808,111,52998,508,78179,20,6468,35,164,60598,1981,157610,8226,6093,59182,173451,27201,10651,0,41964,50582,184,75,27727,30,222,30588,52446,2528,29568,1635,682,0,106158,18068,13419,15931,51124,92268,28507,23538,308,71794,13788,25364,8837,80,18864,75894,21848
1984,FEB,26185,4601,15927,14211,30555,5625,5209,1189,4491,25746,14573,0,6694,138673,122,71886,721,92958,66,9255,125,350,72688,2142,231147,9788,6986,68515,163320,57157,9106,0,46033,70334,184,54,29655,50,225,22923,59125,3078,29455,2693,1824,0,92476,23194,15417,18542,49126,98169,29305,41150,663,83174,7078,30657,29426,96,30067,83589,26463
1984,MAR,37289,16732,16203,31219,29163,6553,9455,5616,11893,46084,14608,0,10023,43072,273,77748,1211,97997,58,12067,83,667,123699,3460,300499,10099,12672,100992,142507,74511,15036,0,90314,77459,1579,255,32240,115,367,18566,72855,8663,32423,4041,2116,0,122484,37892,18729,16192,46210,80172,35855,60783,2250,77294,8454,51243,10579,852,11372,102049,48492
1984,APR,229638,30806,24789,24484,32301,8250,23319,10559,27205,48853,15305,0,10131,57705,667,88434,1399,71594,63,31817,174,2566,169412,5217,545683,11344,12663,86556,184180,85552,59193,0,133515,115351,1417,413,42301,100,362,14988,104160,14269,36880,7080,12576,0,156862,44703,22562,31595,46736,73408,52027,122678,4341,71360,2256,72731,11090,913,18303,147755,89509
1984,MAY,271964,44454,75496,13477,27000,18750,60919,19107,41054,65546,18535,0,17118,56950,11872,52051,1782,36831,41,62456,589,4831,249813,16597,638056,53385,18032,81038,180700,109706,157202,502,167782,63892,589,1760,92697,70,347,16557,138747,47117,65967,25443,25020,0,177113,63953,16967,42469,75806,56770,97382,185688,29993,55637,18060,60907,40449,850,127555,276877,160492
1984,JUN,458908,58744,202728,13121,32917,37306,82263,15132,52351,112589,18745,0,39470,94192,75277,51204,1172,22900,402,321531,19938,6647,332759,23944,1140590,228142,15604,100806,172446,127648,266251,1554,242427,42737,1604,4695,130025,90,1877,48210,197463,92120,142835,34418,103246,0,297234,131940,12873,41703,303393,43736,138471,206444,64834,46204,28176,59649,85629,912,379837,363876,231037
1984,JUL,790392,55728,298925,9465,38562,60173,91539,12056,45532,143066,25778,0,109800,129041,113103,30904,1086,26928,447,628414,33176,7820,369741,28880,1444870,374365,17477,112485,203660,145059,281379,4009,352008,28366,4870,8964,161812,260,2410,90408,269086,117588,268233,44982,163777,0,443092,132550,12765,92009,514848,36896,176356,257704,101202,46174,23841,66687,132072,4584,667307,414711,232872
1984,AUG,865843,57412,238997,10769,35796,58658,96068,13669,44873,103674,26956,0,130212,88092,106906,21901,937,28283,965,545651,33325,7162,260758,29211,1281509,380301,16824,61889,197547,133205,369824,4748,328023,23075,3443,8544,163888,200,3115,99345,219009,120858,269147,40492,188895,0,483112,116577,13355,87559,605465,33813,176192,254988,97898,46852,23815,45122,132661,5639,586631,494860,226230
1984,SEP,443622,42668,139742,7683,17334,32742,74660,12830,27862,51183,18004,0,65265,74067,84384,41447,648,26494,295,221746,20583,5045,220356,17354,925574,215255,12999,71301,133460,111531,140956,954,120275,30771,4006,4414,136681,100,2474,57198,153215,72038,146875,31230,94295,0,501946,56298,10940,60430,355768,32407,130606,208824,37555,29871,15902,37304,47767,6293,287141,370899,174514
1984,OCT,361873,18121,51005,9323,23708,13155,37167,8196,23946,40460,14373,0,11454,129033,1499,51357,840,33688,61,70526,191,1667,148330,6829,1133674,48538,12862,92161,162888,88962,108827,47,95702,50098,924,924,62373,10,590,20694,95706,26087,71738,30691,39305,0,187300,48281,12182,28804,93927,45917,55235,378194,16078,35836,4737,39553,16718,1784,76118,217730,102092
1984,NOV,194735,7059,22026,14548,17771,5160,7278,2164,8462,28235,13643,0,6317,32493,724,56366,598,47202,12,29100,18,520,104114,3726,430276,13681,13132,91157,162619,63080,80516,0,59624,64068,678,392,28118,25,237,15420,70398,7636,31465,4916,4853,0,112203,25263,9438,19973,52850,49618,31687,90497,4619,45614,2760,28091,12457,87,2273,101528,42409
1984,DEC,30041,4834,14689,10045,31140,3461,3762,1157,4583,28222,11714,0,6879,21702,161,24901,998,65604,10,7672,60,237,61316,2492,278902,7774,6518,77739,131830,48241,61487,0,32326,47065,596,213,29745,25,279,28378,69240,4883,27825,3674,1247,0,79031,16042,7611,11948,36195,56118,28009,38819,1398,56625,5856,25622,8337,93,16559,88699,21296
1983,JAN,23771,4672,13843,10415,33905,3675,3487,1372,3119,21544,13809,0,6480,75729,122,56900,491,72105,5,7183,86,223,49146,2604,175036,9966,5597,52328,158424,47066,6010,0,41019,49659,760,33,18988,45,295,29141,50820,3584,32603,0,993,0,86603,16316,9118,15614,67598,60487,23111,27280,3175,77827,9673,15977,9003,60,18329,64748,18578
1983,FEB,24667,6993,17445,10141,22953,8250,4246,1385,4816,27828,14821,0,8383,110218,112,62049,746,79968,5,7178,82,350,65862,2818,211183,10935,6959,63552,157046,56233,7795,0,57168,72930,761,159,16406,45,300,24445,53370,3200,34451,0,2239,0,104874,17984,12389,21535,70480,70577,20739,22633,4303,75071,10653,27038,9333,60,25647,64554,24133
1983,MAR,25576,14734,18776,20173,25847,11550,8952,4772,10631,53332,15833,0,9187,54692,327,58312,932,84433,11,12116,87,684,118768,5251,288660,12066,13108,38656,181010,92791,29073,0,87329,98973,761,194,15988,115,300,17131,80112,7680,39885,0,3052,0,112489,35845,10526,23239,60310,95435,20381,60503,4954,82358,6475,48850,9903,841,15671,85104,36086
1983,APR,207347,20073,25203,20457,25100,7781,16807,10642,24108,46329,14327,0,10005,47477,727,93974,1424,59209,30,26414,134,1460,141134,6138,471963,11526,10592,59610,155835,86097,88574,0,127437,124414,932,172,15759,195,275,16816,99828,14620,44594,0,10259,0,130245,40202,22799,22221,79542,77953,29103,96859,17147,66329,933,37271,11921,860,17935,90376,75772
